id_parcelle classe_vraie classe_predite
6088511.0 7.0 8.0
6088512.0 0.0 8.0
6088513.0 7.0 3.0
6088514.0 3.0 3.0
6088515.0 8.0 8.0
6088516.0 8.0 8.0
6088517.0 8.0 3.0
6088518.0 0.0 8.0
6088519.0 8.0 8.0
6088521.0 8.0 8.0
6088522.0 7.0 3.0
6088523.0 1.0 8.0
6088526.0 3.0 8.0
6088527.0 7.0 8.0
6088529.0 3.0 3.0
6088531.0 7.0 3.0
6088532.0 8.0 8.0
6088536.0 8.0 8.0
6088537.0 7.0 8.0
6088538.0 7.0 3.0
6088539.0 5.0 8.0
6088540.0 5.0 3.0
6088541.0 7.0 8.0
6088594.0 3.0 8.0
6088542.0 7.0 8.0
6088543.0 7.0 8.0
6088544.0 7.0 3.0
6088545.0 7.0 8.0
6088546.0 7.0 8.0
6088547.0 7.0 8.0
6088549.0 7.0 3.0
6088550.0 7.0 8.0
6088551.0 7.0 8.0
6088552.0 5.0 3.0
6088553.0 7.0 8.0
6088554.0 0.0 8.0
6088555.0 7.0 8.0
6088556.0 7.0 8.0
6088557.0 7.0 8.0
6088558.0 7.0 8.0
6088559.0 7.0 8.0
6088595.0 3.0 8.0
6088560.0 8.0 3.0
6088562.0 8.0 8.0
6088563.0 7.0 8.0
6088564.0 7.0 8.0
6088565.0 7.0 8.0
6088566.0 7.0 8.0
6088567.0 7.0 8.0
6088568.0 0.0 8.0
6088569.0 7.0 8.0
6088570.0 7.0 8.0
6088571.0 7.0 3.0
6088572.0 0.0 3.0
6088579.0 2.0 3.0
6088580.0 0.0 3.0
6088581.0 0.0 3.0
6088582.0 2.0 3.0
6088583.0 0.0 3.0
6088585.0 1.0 8.0
6088586.0 1.0 8.0
6088587.0 3.0 3.0
6088588.0 3.0 8.0
6088589.0 3.0 8.0
6088590.0 3.0 3.0
6088591.0 8.0 8.0
6088593.0 3.0 3.0
6089112.0 3.0 3.0
6088596.0 7.0 3.0
6088597.0 1.0 8.0
6088599.0 3.0 3.0
6088600.0 2.0 8.0
6088602.0 3.0 3.0
6088603.0 3.0 3.0
6088604.0 3.0 3.0
6088605.0 2.0 3.0
6088606.0 3.0 3.0
6088608.0 0.0 8.0
6088609.0 3.0 3.0
6088610.0 0.0 8.0
6088611.0 1.0 8.0
6088612.0 2.0 3.0
6088614.0 3.0 3.0
6088615.0 2.0 3.0
6088617.0 2.0 3.0
6088618.0 7.0 3.0
6088620.0 8.0 8.0
6088621.0 7.0 3.0
6088622.0 3.0 3.0
6088623.0 3.0 3.0
6088624.0 3.0 3.0
6088627.0 3.0 3.0
6088628.0 3.0 3.0
6088632.0 7.0 8.0
6088634.0 0.0 3.0
6088636.0 8.0 8.0
6088639.0 8.0 8.0
6088640.0 3.0 3.0
6088641.0 1.0 8.0
6088644.0 1.0 3.0
6089113.0 0.0 3.0
6088646.0 3.0 3.0
6088647.0 8.0 8.0
6088648.0 3.0 3.0
6088650.0 1.0 3.0
6088651.0 8.0 3.0
6088652.0 1.0 8.0
6088653.0 1.0 3.0
6088654.0 7.0 3.0
6088655.0 0.0 3.0
6088656.0 7.0 8.0
6088657.0 7.0 3.0
6088658.0 3.0 3.0
6088659.0 1.0 8.0
6088661.0 7.0 3.0
6088662.0 3.0 3.0
6089044.0 7.0 8.0
6088663.0 8.0 8.0
6088665.0 3.0 3.0
6088666.0 7.0 8.0
6088673.0 8.0 8.0
6088674.0 8.0 3.0
6088677.0 8.0 8.0
6089218.0 0.0 8.0
6088678.0 7.0 8.0
6088682.0 7.0 8.0
6088683.0 1.0 3.0
6088685.0 7.0 8.0
6088686.0 8.0 8.0
6088687.0 7.0 8.0
6088688.0 7.0 3.0
6088691.0 7.0 8.0
6088692.0 8.0 8.0
6088693.0 8.0 8.0
6088694.0 3.0 8.0
6088695.0 8.0 8.0
6088696.0 8.0 8.0
6088739.0 8.0 8.0
6088697.0 8.0 8.0
6088698.0 7.0 3.0
6088699.0 8.0 8.0
6088700.0 0.0 3.0
6088701.0 8.0 8.0
6088702.0 3.0 3.0
6088703.0 8.0 8.0
6088704.0 8.0 3.0
6088705.0 8.0 8.0
6088707.0 8.0 8.0
6088765.0 2.0 3.0
6088709.0 8.0 8.0
6088710.0 8.0 8.0
6088711.0 8.0 3.0
6088713.0 8.0 8.0
6088715.0 1.0 8.0
6088717.0 1.0 8.0
6088718.0 1.0 1.0
6088719.0 3.0 3.0
6088720.0 3.0 3.0
6088722.0 3.0 8.0
6088724.0 7.0 8.0
6097514.0 8.0 8.0
6088725.0 3.0 3.0
6088726.0 7.0 8.0
6088727.0 3.0 3.0
6088728.0 3.0 3.0
6088730.0 7.0 8.0
6088731.0 7.0 8.0
6088732.0 7.0 8.0
6088733.0 7.0 8.0
6088734.0 7.0 8.0
6088735.0 8.0 8.0
6088736.0 3.0 3.0
6088737.0 8.0 3.0
6088738.0 3.0 8.0
6088766.0 3.0 3.0
6088742.0 8.0 3.0
6088744.0 3.0 3.0
6088746.0 1.0 8.0
6088747.0 3.0 8.0
6088748.0 2.0 8.0
6088749.0 1.0 8.0
6088751.0 8.0 3.0
6088752.0 8.0 3.0
6088755.0 8.0 8.0
6088756.0 3.0 3.0
6088757.0 8.0 8.0
6088759.0 8.0 8.0
6088760.0 7.0 8.0
6088761.0 3.0 3.0
6088763.0 1.0 8.0
6088764.0 8.0 8.0
6088767.0 1.0 8.0
6088768.0 3.0 3.0
6088769.0 1.0 8.0
6088770.0 1.0 8.0
6088771.0 1.0 8.0
6088773.0 8.0 8.0
6088775.0 1.0 8.0
6088776.0 1.0 8.0
6088777.0 2.0 8.0
6088778.0 2.0 8.0
6088779.0 2.0 3.0
6088780.0 7.0 8.0
6097515.0 7.0 8.0
6088781.0 8.0 3.0
6088782.0 8.0 3.0
6088783.0 7.0 3.0
6088784.0 7.0 8.0
6088785.0 8.0 8.0
6088786.0 3.0 3.0
6088787.0 1.0 8.0
6088788.0 3.0 8.0
6088789.0 1.0 8.0
6088790.0 8.0 8.0
6088791.0 1.0 8.0
6088793.0 1.0 3.0
6088794.0 1.0 3.0
6088796.0 1.0 8.0
6088797.0 7.0 8.0
6088798.0 1.0 8.0
6088799.0 1.0 3.0
6088801.0 8.0 3.0
6088802.0 1.0 8.0
6088803.0 7.0 3.0
6088804.0 7.0 8.0
6088805.0 7.0 8.0
6088807.0 3.0 3.0
6088808.0 3.0 3.0
6088811.0 7.0 3.0
6088871.0 1.0 8.0
6088812.0 8.0 8.0
6088813.0 8.0 8.0
6088814.0 8.0 8.0
6088815.0 7.0 8.0
6088816.0 8.0 8.0
6088817.0 7.0 8.0
6088819.0 7.0 8.0
6088820.0 1.0 8.0
6088824.0 2.0 3.0
6088825.0 8.0 8.0
6088826.0 8.0 8.0
6088920.0 7.0 8.0
6088831.0 3.0 3.0
6088832.0 0.0 3.0
6088833.0 1.0 8.0
6088834.0 1.0 3.0
6088837.0 7.0 8.0
6088839.0 8.0 8.0
6089219.0 2.0 3.0
6088840.0 8.0 8.0
6088841.0 1.0 8.0
6088842.0 8.0 8.0
6088845.0 3.0 3.0
6088848.0 3.0 3.0
6088849.0 2.0 8.0
6088850.0 3.0 3.0
6088852.0 1.0 8.0
6088853.0 3.0 3.0
6088854.0 1.0 3.0
6088855.0 7.0 8.0
6088856.0 2.0 8.0
6088857.0 1.0 8.0
6088858.0 3.0 3.0
6088863.0 8.0 8.0
6088864.0 1.0 8.0
6088865.0 2.0 8.0
6088866.0 1.0 8.0
6088867.0 3.0 3.0
6088870.0 1.0 3.0
6088872.0 1.0 3.0
6088873.0 3.0 8.0
6088875.0 3.0 3.0
6088876.0 3.0 8.0
6088877.0 0.0 8.0
6088879.0 8.0 8.0
6088880.0 8.0 8.0
6088881.0 3.0 3.0
6088882.0 0.0 8.0
6088883.0 8.0 8.0
6088884.0 1.0 8.0
6088885.0 8.0 3.0
6088886.0 3.0 3.0
6088887.0 8.0 8.0
6088888.0 8.0 3.0
6088889.0 1.0 8.0
6088890.0 1.0 8.0
6088891.0 3.0 8.0
6088892.0 2.0 8.0
6088893.0 7.0 8.0
6088894.0 8.0 8.0
6088895.0 8.0 8.0
6088896.0 3.0 8.0
6088897.0 3.0 3.0
6088898.0 3.0 8.0
6088899.0 8.0 8.0
6088900.0 0.0 8.0
6088901.0 7.0 3.0
6088903.0 3.0 3.0
6088905.0 3.0 3.0
6088906.0 3.0 3.0
6088907.0 1.0 8.0
6088908.0 7.0 8.0
6088909.0 7.0 8.0
6088910.0 8.0 3.0
6088911.0 1.0 3.0
6088913.0 8.0 8.0
6088922.0 8.0 8.0
6088924.0 8.0 3.0
6088925.0 8.0 3.0
6088927.0 7.0 8.0
6088928.0 8.0 3.0
6088929.0 7.0 3.0
6088930.0 7.0 3.0
6088931.0 7.0 8.0
6088933.0 1.0 8.0
6088971.0 8.0 8.0
6088934.0 8.0 8.0
6088936.0 2.0 8.0
6088937.0 1.0 8.0
6088938.0 2.0 8.0
6088939.0 3.0 3.0
6088940.0 8.0 3.0
6088944.0 8.0 8.0
6088945.0 3.0 8.0
6088946.0 1.0 8.0
6088948.0 7.0 3.0
6088949.0 3.0 3.0
6088951.0 8.0 3.0
6088972.0 8.0 8.0
6088953.0 3.0 3.0
6088954.0 8.0 8.0
6088955.0 7.0 8.0
6088956.0 3.0 3.0
6088958.0 1.0 3.0
6088960.0 3.0 3.0
6088961.0 3.0 3.0
6088963.0 1.0 3.0
6088965.0 3.0 3.0
6088967.0 8.0 8.0
6088968.0 8.0 8.0
6088969.0 1.0 8.0
6088970.0 8.0 8.0
6088973.0 8.0 8.0
6088975.0 1.0 8.0
6088976.0 1.0 8.0
6088977.0 3.0 3.0
6088978.0 3.0 3.0
6088979.0 8.0 8.0
6088980.0 1.0 8.0
6088981.0 7.0 8.0
6088982.0 1.0 8.0
6088983.0 1.0 3.0
6089011.0 0.0 8.0
6089012.0 8.0 8.0
6088984.0 1.0 3.0
6088986.0 1.0 8.0
6088987.0 1.0 8.0
6088988.0 7.0 8.0
6088989.0 7.0 8.0
6088990.0 8.0 8.0
6088991.0 7.0 3.0
6088994.0 1.0 8.0
6088996.0 2.0 3.0
6088997.0 7.0 8.0
6088998.0 2.0 3.0
6088999.0 7.0 8.0
6089000.0 7.0 8.0
6089003.0 7.0 3.0
6089004.0 2.0 3.0
6089005.0 7.0 8.0
6089006.0 7.0 8.0
6089007.0 7.0 8.0
6089010.0 7.0 3.0
6089013.0 3.0 3.0
6089015.0 7.0 8.0
6089016.0 7.0 8.0
6089018.0 7.0 8.0
6089021.0 3.0 3.0
6089022.0 1.0 3.0
6089023.0 1.0 8.0
6089027.0 7.0 3.0
6089029.0 7.0 8.0
6089031.0 7.0 8.0
6089032.0 7.0 8.0
6089033.0 3.0 3.0
6089034.0 7.0 8.0
6089036.0 8.0 8.0
6089037.0 8.0 8.0
6089039.0 8.0 8.0
6089042.0 7.0 8.0
6089045.0 1.0 3.0
6089046.0 3.0 8.0
6089047.0 8.0 8.0
6089048.0 0.0 8.0
6089049.0 3.0 3.0
6089050.0 3.0 3.0
6089051.0 8.0 8.0
6089052.0 0.0 8.0
6089053.0 7.0 8.0
6089054.0 3.0 8.0
6089055.0 7.0 8.0
6089056.0 3.0 8.0
6089058.0 3.0 3.0
6089114.0 1.0 8.0
6089059.0 0.0 8.0
6089061.0 0.0 8.0
6089062.0 8.0 8.0
6089063.0 1.0 8.0
6089064.0 1.0 8.0
6089065.0 1.0 3.0
6089066.0 3.0 3.0
6089067.0 8.0 8.0
6089068.0 7.0 8.0
6089070.0 8.0 8.0
6089071.0 7.0 8.0
6089072.0 8.0 8.0
6089073.0 3.0 8.0
6089074.0 8.0 8.0
6089075.0 7.0 8.0
6089076.0 8.0 8.0
6089077.0 3.0 3.0
6089079.0 8.0 8.0
6089080.0 8.0 8.0
6089083.0 8.0 8.0
6089084.0 7.0 8.0
6089085.0 8.0 8.0
6089086.0 0.0 8.0
6089087.0 3.0 3.0
6089088.0 3.0 8.0
6089108.0 1.0 8.0
6089090.0 7.0 8.0
6089094.0 8.0 3.0
6089095.0 8.0 8.0
6089098.0 7.0 8.0
6089102.0 8.0 3.0
6089103.0 3.0 3.0
6089104.0 8.0 3.0
6089105.0 7.0 8.0
6089106.0 3.0 3.0
6089107.0 8.0 8.0
6089115.0 1.0 8.0
6089116.0 1.0 8.0
6089119.0 1.0 8.0
6089120.0 0.0 8.0
6089121.0 1.0 8.0
6089126.0 1.0 3.0
6089128.0 0.0 8.0
6089151.0 1.0 8.0
6089134.0 0.0 8.0
6089135.0 2.0 8.0
6089136.0 2.0 3.0
6089137.0 1.0 3.0
6089138.0 1.0 3.0
6089139.0 1.0 3.0
6089140.0 1.0 3.0
6089141.0 3.0 3.0
6089143.0 3.0 3.0
6089144.0 3.0 3.0
6089145.0 3.0 3.0
6089146.0 3.0 3.0
6089147.0 3.0 3.0
6089148.0 3.0 3.0
6089150.0 3.0 3.0
6089152.0 7.0 8.0
6089153.0 3.0 3.0
6089154.0 3.0 3.0
6089155.0 3.0 3.0
6089156.0 1.0 8.0
6089157.0 3.0 3.0
6089159.0 3.0 3.0
6089164.0 3.0 3.0
6089166.0 8.0 8.0
6089167.0 8.0 8.0
6089168.0 7.0 8.0
6089170.0 1.0 3.0
6089171.0 3.0 3.0
6089172.0 8.0 3.0
6089173.0 7.0 8.0
6089174.0 3.0 3.0
6089175.0 1.0 8.0
6089176.0 8.0 8.0
6089177.0 7.0 8.0
6089178.0 3.0 3.0
6089179.0 8.0 3.0
6089180.0 8.0 8.0
6089376.0 7.0 8.0
6089181.0 7.0 8.0
6089182.0 8.0 8.0
6089183.0 1.0 8.0
6089184.0 8.0 8.0
6089185.0 8.0 8.0
6089187.0 7.0 8.0
6089188.0 8.0 8.0
6089190.0 2.0 3.0
6089191.0 2.0 8.0
6089198.0 1.0 3.0
6089199.0 1.0 3.0
6089201.0 1.0 3.0
6089202.0 7.0 8.0
6089204.0 2.0 8.0
6089207.0 3.0 3.0
6089209.0 3.0 3.0
6089211.0 0.0 8.0
6089214.0 2.0 3.0
6089216.0 1.0 8.0
6089217.0 1.0 8.0
6089221.0 3.0 3.0
6089223.0 0.0 8.0
6089224.0 2.0 8.0
6089225.0 2.0 3.0
6089226.0 0.0 8.0
6089227.0 0.0 8.0
6089228.0 0.0 3.0
6089230.0 0.0 8.0
6089231.0 0.0 3.0
6089232.0 0.0 8.0
6089233.0 3.0 3.0
6089234.0 3.0 3.0
6089238.0 0.0 8.0
6089239.0 3.0 3.0
6089240.0 0.0 8.0
6089241.0 0.0 3.0
6089242.0 0.0 3.0
6089243.0 7.0 3.0
6089244.0 7.0 8.0
6089245.0 7.0 8.0
6089246.0 2.0 1.0
6089247.0 0.0 8.0
6089252.0 2.0 8.0
6089253.0 0.0 3.0
6089254.0 0.0 3.0
6089255.0 3.0 3.0
6089256.0 3.0 3.0
6126612.0 1.0 8.0
6089257.0 0.0 8.0
6089258.0 1.0 8.0
6089259.0 7.0 8.0
6089260.0 8.0 3.0
6089261.0 3.0 3.0
6089262.0 7.0 3.0
6089263.0 7.0 3.0
6089264.0 7.0 8.0
6089265.0 7.0 3.0
6089267.0 7.0 3.0
6089268.0 8.0 8.0
6089269.0 3.0 3.0
6089270.0 8.0 8.0
6089271.0 8.0 8.0
6089381.0 3.0 3.0
6089274.0 3.0 3.0
6089275.0 3.0 3.0
6089276.0 3.0 8.0
6089277.0 3.0 3.0
6089278.0 3.0 3.0
6089280.0 3.0 3.0
6089281.0 3.0 3.0
6089282.0 3.0 3.0
6089283.0 3.0 3.0
6089284.0 3.0 3.0
6089285.0 3.0 3.0
6089286.0 2.0 3.0
6089287.0 2.0 8.0
6089288.0 2.0 3.0
6089289.0 2.0 8.0
6089292.0 3.0 3.0
6089293.0 7.0 8.0
6089294.0 7.0 8.0
6089295.0 7.0 3.0
6089296.0 7.0 3.0
6089297.0 3.0 3.0
6089298.0 7.0 8.0
6089299.0 3.0 3.0
6089300.0 0.0 8.0
6089301.0 7.0 8.0
6089302.0 7.0 8.0
6089303.0 3.0 3.0
6089304.0 0.0 8.0
6089382.0 8.0 8.0
6099857.0 3.0 3.0
6089305.0 3.0 3.0
6089306.0 7.0 8.0
6089307.0 0.0 8.0
6089308.0 7.0 8.0
6089309.0 3.0 3.0
6089312.0 0.0 8.0
6089313.0 8.0 3.0
6089314.0 8.0 8.0
6089315.0 8.0 8.0
6089316.0 0.0 3.0
6089536.0 1.0 8.0
6089317.0 1.0 3.0
6089320.0 8.0 8.0
6089321.0 3.0 3.0
6089323.0 3.0 3.0
6089325.0 3.0 3.0
6089327.0 3.0 3.0
6089331.0 7.0 3.0
6089332.0 7.0 3.0
6089333.0 7.0 8.0
6089334.0 3.0 3.0
6089335.0 8.0 8.0
6089336.0 1.0 8.0
6089337.0 1.0 8.0
6089338.0 0.0 3.0
6089339.0 7.0 3.0
6089340.0 1.0 8.0
6089341.0 8.0 8.0
6089344.0 8.0 8.0
6089346.0 2.0 8.0
6089348.0 8.0 3.0
6089350.0 8.0 8.0
6089351.0 8.0 8.0
6089352.0 8.0 8.0
6089353.0 8.0 8.0
6089354.0 8.0 8.0
6089355.0 7.0 8.0
6089356.0 8.0 3.0
6089357.0 1.0 8.0
6089358.0 0.0 8.0
6089359.0 8.0 8.0
6089361.0 7.0 8.0
6089362.0 7.0 8.0
6089363.0 3.0 8.0
6089364.0 7.0 3.0
6089365.0 7.0 8.0
6089367.0 7.0 8.0
6089377.0 7.0 8.0
6089378.0 1.0 3.0
6089379.0 3.0 3.0
6089380.0 7.0 8.0
6089368.0 8.0 8.0
6089369.0 8.0 3.0
6089370.0 8.0 3.0
6089371.0 8.0 8.0
6089372.0 8.0 8.0
6089373.0 1.0 8.0
6089374.0 7.0 8.0
6089375.0 3.0 8.0
6089383.0 3.0 8.0
6089384.0 7.0 3.0
6089385.0 1.0 3.0
6089386.0 7.0 8.0
6089387.0 3.0 8.0
6089388.0 7.0 8.0
6089389.0 7.0 3.0
6089390.0 8.0 8.0
6089393.0 8.0 8.0
6089394.0 8.0 8.0
6089396.0 7.0 8.0
6089397.0 3.0 8.0
6089398.0 8.0 8.0
6089399.0 7.0 8.0
6089400.0 3.0 3.0
6089402.0 1.0 3.0
6089403.0 3.0 3.0
6089404.0 1.0 3.0
6089405.0 1.0 8.0
6089406.0 0.0 3.0
6089407.0 7.0 8.0
6089408.0 3.0 3.0
6089409.0 2.0 3.0
6089410.0 3.0 3.0
6089411.0 0.0 3.0
6089412.0 3.0 3.0
6089414.0 1.0 3.0
6089428.0 8.0 8.0
6129514.0 5.0 8.0
6089415.0 0.0 8.0
6089416.0 0.0 8.0
6089418.0 8.0 8.0
6089420.0 7.0 8.0
6089422.0 8.0 8.0
6089425.0 7.0 8.0
6089426.0 8.0 8.0
6089429.0 7.0 8.0
6089431.0 7.0 8.0
6089432.0 3.0 3.0
6089433.0 3.0 3.0
6089434.0 8.0 8.0
6089436.0 8.0 8.0
6089438.0 2.0 3.0
6089439.0 1.0 8.0
6089440.0 8.0 8.0
6089441.0 3.0 3.0
6089442.0 3.0 3.0
6089444.0 3.0 3.0
6089445.0 3.0 3.0
6089446.0 8.0 8.0
6089447.0 3.0 3.0
6089448.0 3.0 8.0
6089449.0 3.0 3.0
6089450.0 7.0 3.0
6089451.0 7.0 8.0
6089452.0 3.0 3.0
6089453.0 7.0 8.0
6089454.0 1.0 8.0
6089455.0 7.0 8.0
6089457.0 7.0 8.0
6089458.0 8.0 8.0
6089459.0 8.0 8.0
6089460.0 7.0 8.0
6089461.0 3.0 8.0
6089462.0 8.0 8.0
6089463.0 3.0 3.0
6089464.0 7.0 3.0
6089465.0 7.0 8.0
6089466.0 7.0 8.0
6089467.0 3.0 3.0
6089468.0 7.0 8.0
6089469.0 7.0 8.0
6089470.0 1.0 8.0
6089471.0 7.0 8.0
6089472.0 3.0 3.0
6089531.0 7.0 8.0
6089473.0 7.0 8.0
6089474.0 3.0 3.0
6089475.0 1.0 8.0
6089476.0 3.0 3.0
6089477.0 1.0 3.0
6089478.0 7.0 3.0
6089479.0 7.0 8.0
6089480.0 7.0 8.0
6089481.0 3.0 8.0
6089482.0 1.0 3.0
6089483.0 1.0 8.0
6089484.0 3.0 3.0
6089485.0 0.0 8.0
6089486.0 3.0 3.0
6089488.0 0.0 8.0
6089489.0 1.0 8.0
6089491.0 1.0 8.0
6089492.0 3.0 3.0
6089493.0 3.0 8.0
6089496.0 2.0 8.0
6089498.0 3.0 8.0
6089500.0 1.0 8.0
6089501.0 3.0 3.0
6089502.0 7.0 3.0
6089503.0 3.0 3.0
6089514.0 3.0 3.0
6089515.0 3.0 3.0
6089516.0 3.0 3.0
6089517.0 3.0 3.0
6089521.0 8.0 8.0
6089522.0 3.0 3.0
6089523.0 3.0 3.0
6089524.0 3.0 3.0
6089526.0 3.0 3.0
6089528.0 3.0 3.0
6089529.0 7.0 8.0
6089530.0 8.0 8.0
6089535.0 7.0 3.0
6089538.0 8.0 8.0
6089539.0 1.0 3.0
6089541.0 3.0 3.0
6089544.0 8.0 8.0
6089545.0 1.0 8.0
6089546.0 8.0 8.0
6089547.0 7.0 8.0
6089548.0 8.0 3.0
6089549.0 3.0 8.0
6089550.0 7.0 8.0
6089551.0 3.0 3.0
6089552.0 1.0 8.0
6089553.0 1.0 1.0
6089555.0 7.0 8.0
6089556.0 1.0 3.0
6089557.0 1.0 3.0
6089558.0 3.0 3.0
6089559.0 3.0 3.0
6089560.0 3.0 8.0
6089561.0 3.0 3.0
6089562.0 7.0 8.0
6089563.0 7.0 8.0
6089564.0 3.0 8.0
6089565.0 7.0 8.0
6089566.0 7.0 8.0
6089567.0 7.0 8.0
6089568.0 8.0 8.0
6089569.0 8.0 8.0
6089570.0 3.0 3.0
6089571.0 8.0 8.0
6089572.0 3.0 3.0
6089573.0 7.0 8.0
6089574.0 0.0 8.0
6089575.0 8.0 8.0
6089576.0 3.0 3.0
6089577.0 8.0 3.0
6089578.0 8.0 8.0
6089581.0 3.0 3.0
6089583.0 3.0 8.0
6089584.0 3.0 3.0
6089585.0 2.0 8.0
6089587.0 1.0 8.0
6089588.0 7.0 8.0
6101145.0 3.0 3.0
6089589.0 3.0 3.0
6089590.0 0.0 3.0
6089592.0 3.0 3.0
6089593.0 2.0 8.0
6089594.0 2.0 8.0
6089595.0 7.0 8.0
6089596.0 3.0 3.0
6089597.0 1.0 8.0
6089598.0 3.0 3.0
6089599.0 8.0 8.0
6089601.0 3.0 3.0
6089602.0 1.0 3.0
6089603.0 0.0 8.0
6089605.0 1.0 3.0
6089606.0 1.0 3.0
6089608.0 7.0 8.0
6089609.0 3.0 8.0
6089613.0 2.0 3.0
6089615.0 7.0 8.0
6089616.0 8.0 8.0
6089617.0 3.0 8.0
6089618.0 3.0 3.0
6089619.0 5.0 3.0
6089621.0 1.0 3.0
6089622.0 3.0 3.0
6089623.0 3.0 3.0
6089624.0 1.0 3.0
6089625.0 7.0 8.0
6089626.0 7.0 8.0
6089627.0 8.0 8.0
6089628.0 3.0 3.0
6089629.0 8.0 3.0
6089630.0 1.0 8.0
6089631.0 8.0 3.0
6089632.0 3.0 3.0
6089633.0 8.0 8.0
6089634.0 8.0 8.0
6089635.0 3.0 8.0
6089636.0 8.0 3.0
6089642.0 3.0 3.0
6089643.0 1.0 8.0
6089644.0 8.0 3.0
6089645.0 1.0 8.0
6089646.0 8.0 8.0
6089648.0 7.0 8.0
6089650.0 3.0 3.0
6089651.0 7.0 8.0
6089652.0 3.0 8.0
6089653.0 0.0 8.0
6089654.0 8.0 8.0
6089655.0 0.0 8.0
6089656.0 7.0 8.0
6089657.0 3.0 8.0
6089658.0 0.0 8.0
6089659.0 0.0 8.0
6089660.0 8.0 8.0
6089661.0 8.0 8.0
6089662.0 8.0 3.0
6089663.0 3.0 3.0
6089664.0 1.0 8.0
6089666.0 8.0 8.0
6089667.0 3.0 3.0
6089669.0 7.0 8.0
6089673.0 2.0 3.0
6089674.0 1.0 8.0
6089675.0 1.0 3.0
6089676.0 2.0 3.0
6089677.0 8.0 8.0
6089680.0 1.0 8.0
6089681.0 2.0 8.0
6089682.0 8.0 3.0
6089690.0 1.0 8.0
6089692.0 7.0 8.0
6089694.0 3.0 8.0
6089695.0 8.0 3.0
6089696.0 1.0 3.0
6089697.0 5.0 8.0
6089698.0 3.0 3.0
6089699.0 3.0 3.0
6089701.0 3.0 8.0
6089703.0 3.0 3.0
6089704.0 3.0 8.0
6089705.0 3.0 3.0
6089706.0 3.0 3.0
6089707.0 3.0 3.0
6089708.0 3.0 3.0
6089711.0 1.0 8.0
6089712.0 3.0 3.0
6089713.0 3.0 3.0
6089714.0 8.0 8.0
6089715.0 7.0 3.0
6089716.0 7.0 8.0
6089717.0 7.0 8.0
6089718.0 8.0 8.0
6089719.0 8.0 8.0
6089721.0 1.0 8.0
6089722.0 3.0 3.0
6089723.0 1.0 3.0
6089724.0 7.0 8.0
6089725.0 3.0 3.0
6089726.0 3.0 3.0
6089727.0 0.0 8.0
6089728.0 1.0 3.0
6089730.0 8.0 8.0
6089732.0 0.0 8.0
6089744.0 3.0 3.0
6089733.0 0.0 8.0
6089735.0 3.0 3.0
6089736.0 7.0 3.0
6089737.0 7.0 8.0
6089738.0 7.0 3.0
6089740.0 8.0 3.0
6089741.0 8.0 8.0
6089742.0 2.0 8.0
6089743.0 0.0 8.0
6089745.0 7.0 3.0
6129515.0 5.0 3.0
6089747.0 8.0 8.0
6089749.0 0.0 8.0
6089750.0 8.0 8.0
6089751.0 0.0 8.0
6089754.0 1.0 3.0
6089755.0 1.0 8.0
6089756.0 3.0 3.0
6089757.0 3.0 3.0
6089758.0 1.0 8.0
6089759.0 8.0 8.0
6089763.0 1.0 8.0
6089765.0 7.0 8.0
6089766.0 1.0 8.0
6089772.0 1.0 8.0
6089773.0 0.0 3.0
6089774.0 2.0 3.0
6089776.0 0.0 8.0
6089777.0 1.0 8.0
6089778.0 2.0 3.0
6089779.0 1.0 8.0
6089780.0 1.0 8.0
6089781.0 1.0 8.0
6089782.0 1.0 8.0
6089784.0 3.0 3.0
6089850.0 8.0 8.0
6089785.0 0.0 8.0
6089786.0 3.0 3.0
6089787.0 1.0 3.0
6089788.0 8.0 8.0
6089789.0 7.0 8.0
6089790.0 7.0 8.0
6089791.0 8.0 8.0
6089792.0 3.0 3.0
6089794.0 8.0 8.0
6089795.0 8.0 3.0
6089796.0 1.0 8.0
6089797.0 3.0 3.0
6089798.0 8.0 8.0
6089799.0 3.0 3.0
6089800.0 1.0 8.0
6089851.0 3.0 8.0
6089801.0 3.0 3.0
6089802.0 8.0 8.0
6089804.0 7.0 3.0
6089805.0 3.0 3.0
6089806.0 3.0 3.0
6089807.0 8.0 8.0
6089808.0 7.0 8.0
6089809.0 8.0 8.0
6089811.0 3.0 3.0
6089828.0 3.0 3.0
6089831.0 1.0 8.0
6089832.0 8.0 3.0
6089833.0 1.0 8.0
6089834.0 8.0 8.0
6089835.0 8.0 8.0
6089836.0 3.0 3.0
6089847.0 0.0 8.0
6089852.0 8.0 8.0
6089837.0 3.0 3.0
6089838.0 3.0 3.0
6089839.0 8.0 3.0
6089840.0 8.0 8.0
6089841.0 7.0 8.0
6089842.0 3.0 3.0
6089844.0 3.0 3.0
6089845.0 8.0 8.0
6089846.0 3.0 3.0
6089853.0 8.0 8.0
6089854.0 8.0 8.0
6089856.0 7.0 8.0
6089857.0 7.0 8.0
6089858.0 8.0 8.0
6089859.0 7.0 8.0
6089860.0 0.0 8.0
6089861.0 3.0 3.0
6089863.0 7.0 8.0
6089864.0 8.0 8.0
6089865.0 7.0 8.0
6089868.0 3.0 8.0
6089869.0 8.0 8.0
6089870.0 0.0 8.0
6089871.0 3.0 3.0
6089874.0 8.0 8.0
6089875.0 0.0 8.0
